route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
42,1,2942998,SANTA TERESA STATION,,1,4201,99744,0,0
42,1,2942999,SANTA TERESA STATION,,1,4202,99744,0,0
42,1,2943000,SANTA TERESA STATION,,1,4201,99744,0,0
42,1,2943001,SANTA TERESA STATION,,1,4202,99744,0,0
42,1,2943002,SANTA TERESA STATION,,1,4201,99744,0,0
42,1,2943003,SANTA TERESA STATION,,1,4202,99744,0,0
42,1,2969164,SANTA TERESA STATION,,1,4201,99744,0,0
42,1,2969165,SANTA TERESA STATION,,1,4202,99744,0,0
44,1,2969205,MC CARTHY RANCH,,0,4471,99745,0,0
44,1,2969217,MC CARTHY RANCH,,0,4471,99745,0,0
44,2,2969361,MC CARTHY RANCH,,0,4471,99745,0,0
44,1,2969216,MC CARTHY RANCH,,0,4471,99745,0,0
44,2,2969362,MC CARTHY RANCH,,0,4471,99745,0,0
44,3,2943067,MC CARTHY RANCH,,0,4471,99745,0,0
44,1,2969206,MC CARTHY RANCH,,0,4471,99745,0,0
44,2,2969363,MC CARTHY RANCH,,0,4471,99745,0,0
44,3,2943068,MC CARTHY RANCH,,0,4471,99745,0,0
44,1,2969207,MC CARTHY RANCH,,0,4471,99745,0,0
44,3,2943069,MC CARTHY RANCH,,0,4471,99745,0,0
44,2,2969364,MC CARTHY RANCH,,0,4471,99745,0,0
44,1,2969208,MC CARTHY RANCH,,0,4471,99745,0,0
44,3,2943070,MC CARTHY RANCH,,0,4471,99745,0,0
44,2,2969365,MC CARTHY RANCH,,0,4471,99745,0,0
44,1,2969209,MC CARTHY RANCH,,0,4471,99745,0,0
44,2,2969366,MC CARTHY RANCH,,0,4471,99745,0,0
44,3,2943071,MC CARTHY RANCH,,0,4471,99745,0,0
44,1,2969210,MC CARTHY RANCH,,0,4471,99745,0,0
44,2,2969367,MC CARTHY RANCH,,0,4471,99745,0,0
44,3,2943072,MC CARTHY RANCH,,0,4471,99745,0,0
44,1,2969211,MC CARTHY RANCH,,0,4471,99745,0,0
44,2,2969368,MC CARTHY RANCH,,0,4471,99745,0,0
44,3,2943073,MC CARTHY RANCH,,0,4471,99745,0,0
44,1,2969212,MC CARTHY RANCH,,0,4471,99745,0,0
44,3,2943074,MC CARTHY RANCH,,0,4471,99745,0,0
44,2,2969369,MC CARTHY RANCH,,0,4471,99745,0,0
44,1,2969213,MC CARTHY RANCH,,0,4471,99745,0,0
44,2,2969370,MC CARTHY RANCH,,0,4471,99745,0,0
44,3,2943075,MC CARTHY RANCH,,0,4471,99745,0,0
44,1,2969214,MC CARTHY RANCH,,0,4471,99745,0,0
44,2,2969371,MC CARTHY RANCH,,0,4471,99745,0,0
44,1,2969215,MC CARTHY RANCH,,0,4471,99745,0,0
44,1,2969218,MILPITAS BART,,1,4771,99746,0,0
44,2,2969372,MILPITAS BART,,1,4771,99746,0,0
44,1,2969229,MILPITAS BART,,1,4771,99746,0,0
44,3,2943078,MILPITAS BART,,1,4771,99746,0,0
44,2,2969373,MILPITAS BART,,1,4771,99746,0,0
44,1,2969219,MILPITAS BART,,1,4771,99746,0,0
44,3,2943079,MILPITAS BART,,1,4771,99746,0,0
44,2,2969374,MILPITAS BART,,1,4771,99746,0,0
44,1,2969220,MILPITAS BART,,1,4771,99746,0,0
44,3,2943080,MILPITAS BART,,1,4771,99746,0,0
44,2,2969375,MILPITAS BART,,1,4771,99746,0,0
44,1,2969221,MILPITAS BART,,1,4771,99746,0,0
44,3,2943081,MILPITAS BART,,1,4771,99746,0,0
44,2,2969376,MILPITAS BART,,1,4771,99746,0,0
44,1,2969222,MILPITAS BART,,1,4771,99746,0,0
44,3,2943082,MILPITAS BART,,1,4771,99746,0,0
44,2,2969377,MILPITAS BART,,1,4771,99746,0,0
44,1,2969223,MILPITAS BART,,1,4771,99746,0,0
44,3,2943083,MILPITAS BART,,1,4771,99746,0,0
44,2,2969378,MILPITAS BART,,1,4771,99746,0,0
44,1,2969224,MILPITAS BART,,1,4771,99746,0,0
44,3,2943084,MILPITAS BART,,1,4771,99746,0,0
44,2,2969379,MILPITAS BART,,1,4771,99746,0,0
44,1,2969225,MILPITAS BART,,1,4771,99746,0,0
44,3,2943085,MILPITAS BART,,1,4771,99746,0,0
44,2,2969380,MILPITAS BART,,1,4771,99746,0,0
44,1,2969226,MILPITAS BART,,1,4771,99746,0,0
44,3,2943086,MILPITAS BART,,1,4771,99746,0,0
44,2,2969382,MILPITAS BART,,1,4771,99746,0,0
44,1,2969227,MILPITAS BART,,1,4771,99746,0,0
44,2,2969381,MILPITAS BART,,1,4771,99746,0,0
44,1,2969228,MILPITAS BART,,1,4771,99746,0,0
47,1,2969179,MC CARTHY RANCH,,0,4771,99747,0,0
47,2,2969383,MC CARTHY RANCH,,0,4771,99747,0,0
47,1,2969191,MC CARTHY RANCH,,0,4771,99747,0,0
47,3,2943159,MC CARTHY RANCH,,0,4771,99747,0,0
47,2,2969384,MC CARTHY RANCH,,0,4771,99747,0,0
47,1,2969180,MC CARTHY RANCH,,0,4771,99747,0,0
47,3,2943160,MC CARTHY RANCH,,0,4771,99747,0,0
47,2,2969385,MC CARTHY RANCH,,0,4771,99747,0,0
47,1,2969181,MC CARTHY RANCH,,0,4771,99747,0,0
47,3,2943161,MC CARTHY RANCH,,0,4771,99747,0,0
47,2,2969386,MC CARTHY RANCH,,0,4771,99747,0,0
47,1,2969182,MC CARTHY RANCH,,0,4771,99747,0,0
47,3,2943162,MC CARTHY RANCH,,0,4771,99747,0,0
47,2,2969387,MC CARTHY RANCH,,0,4771,99747,0,0
47,1,2969183,MC CARTHY RANCH,,0,4771,99747,0,0
47,3,2943163,MC CARTHY RANCH,,0,4771,99747,0,0
47,2,2969388,MC CARTHY RANCH,,0,4771,99747,0,0
47,1,2969184,MC CARTHY RANCH,,0,4771,99747,0,0
47,3,2943164,MC CARTHY RANCH,,0,4771,99747,0,0
47,2,2969389,MC CARTHY RANCH,,0,4771,99747,0,0
47,1,2969185,MC CARTHY RANCH,,0,4771,99747,0,0
47,3,2943165,MC CARTHY RANCH,,0,4771,99747,0,0
47,2,2969390,MC CARTHY RANCH,,0,4771,99747,0,0
47,1,2969186,MC CARTHY RANCH,,0,4771,99747,0,0
47,3,2943166,MC CARTHY RANCH,,0,4771,99747,0,0
47,2,2969391,MC CARTHY RANCH,,0,4771,99747,0,0
47,1,2969187,MC CARTHY RANCH,,0,4771,99747,0,0
47,3,2943167,MC CARTHY RANCH,,0,4771,99747,0,0
47,2,2969393,MC CARTHY RANCH,,0,4771,99747,0,0
47,1,2969188,MC CARTHY RANCH,,0,4771,99747,0,0
47,3,2943169,MAIN & CALAVERAS,,0,4771,99748,0,0
47,2,2969392,MC CARTHY RANCH,,0,4771,99747,0,0
47,1,2969189,MC CARTHY RANCH,,0,4771,99747,0,0
47,2,2969394,MAIN & CALAVERAS,,0,4771,99748,0,0
47,1,2969190,MAIN & CALAVERAS,,0,4771,99748,0,0
47,1,2969204,MILPITAS BART,,1,4471,99750,0,0
47,1,2969192,MILPITAS BART,,1,4471,99750,0,0
47,2,2969395,MILPITAS BART,,1,4471,99750,0,0
47,3,2943170,MILPITAS BART,,1,4471,99751,0,0
47,1,2969193,MILPITAS BART,,1,4471,99750,0,0
47,2,2969396,MILPITAS BART,,1,4471,99750,0,0
47,3,2943172,MILPITAS BART,,1,4471,99750,0,0
47,1,2969194,MILPITAS BART,,1,4471,99750,0,0
47,2,2969397,MILPITAS BART,,1,4471,99750,0,0
47,3,2943173,MILPITAS BART,,1,4471,99750,0,0
47,1,2969195,MILPITAS BART,,1,4471,99750,0,0
47,3,2943174,MILPITAS BART,,1,4471,99750,0,0
47,2,2969398,MILPITAS BART,,1,4471,99750,0,0
47,1,2969196,MILPITAS BART,,1,4471,99750,0,0
47,3,2943175,MILPITAS BART,,1,4471,99750,0,0
47,2,2969399,MILPITAS BART,,1,4471,99750,0,0
47,1,2969197,MILPITAS BART,,1,4471,99750,0,0
47,2,2969400,MILPITAS BART,,1,4471,99750,0,0
47,3,2943176,MILPITAS BART,,1,4471,99750,0,0
47,1,2969198,MILPITAS BART,,1,4471,99750,0,0
47,2,2969401,MILPITAS BART,,1,4471,99750,0,0
47,3,2943177,MILPITAS BART,,1,4471,99750,0,0
47,1,2969199,MILPITAS BART,,1,4471,99750,0,0
47,2,2969402,MILPITAS BART,,1,4471,99750,0,0
47,3,2943178,MILPITAS BART,,1,4471,99750,0,0
47,1,2969200,MILPITAS BART,,1,4471,99750,0,0
47,3,2943179,MILPITAS BART,,1,4471,99750,0,0
47,2,2969403,MILPITAS BART,,1,4471,99750,0,0
47,1,2969201,MILPITAS BART,,1,4471,99750,0,0
47,2,2969404,MILPITAS BART,,1,4471,99750,0,0
47,3,2943180,MILPITAS BART,,1,4471,99750,0,0
47,1,2969202,MILPITAS BART,,1,4471,99750,0,0
47,2,2969405,MILPITAS BART,,1,4471,99750,0,0
47,1,2969203,MILPITAS BART,,1,4471,99750,0,0
51,1,2964092,MOFFETT FIELD,,0,5142,99766,0,0
51,1,2964093,MOFFETT FIELD,,0,5143,99762,0,0
51,1,2964094,MOFFETT FIELD,,0,5141,99762,0,0
51,1,2964095,MOFFETT FIELD,,0,5142,99762,0,0
51,1,2964096,MOFFETT FIELD,,0,5143,99762,0,0
51,1,2964097,MOFFETT FIELD,,0,5141,99762,0,0
51,1,2964098,MOFFETT FIELD,,0,5142,99762,0,0
51,1,2964099,MOFFETT FIELD,,0,5143,99763,0,0
51,1,2964100,MOFFETT FIELD,,0,5141,99763,0,0
51,1,2964101,MOFFETT FIELD,,0,5142,99763,0,0
51,1,2964102,MOFFETT FIELD,,0,5143,99763,0,0
51,1,2964103,MOFFETT FIELD,,0,5147,99763,0,0
51,1,2964104,MOFFETT FIELD,,0,5142,99763,0,0
51,1,2964125,WEST VALLEY COLLEGE,,1,5141,99774,0,0
51,1,2964126,WEST VALLEY COLLEGE,,1,5142,99774,0,0
51,1,2964127,WEST VALLEY COLLEGE,,1,5143,99774,0,0
51,1,2964128,WEST VALLEY COLLEGE,,1,5141,99773,0,0
51,1,2964129,WEST VALLEY COLLEGE,,1,5142,99773,0,0
51,1,2964130,WEST VALLEY COLLEGE,,1,5143,99773,0,0
51,1,2964131,WEST VALLEY COLLEGE,,1,5141,99773,0,0
51,1,2964132,WEST VALLEY COLLEGE,,1,5142,99773,0,0
51,1,2964133,WEST VALLEY COLLEGE,,1,5143,99773,0,0
51,1,2964134,WEST VALLEY COLLEGE,,1,5147,99773,0,0
51,1,2964135,WEST VALLEY COLLEGE,,1,5142,99773,0,0
51,1,2964136,WEST VALLEY COLLEGE,,1,5143,99773,0,0
51,1,2964137,WEST VALLEY COLLEGE,,1,5147,99773,0,0
51,1,2964138,EL CAMINO & CASTRO,,1,5142,99778,0,0
51H,1,2964113,H MOFFETT FIELD,,0,5145,99768,0,0
51H,1,2964114,H MOFFETT FIELD,,0,5144,99765,0,0
51H,1,2964115,H MOFFETT FIELD,,0,5145,99765,0,0
51H,1,2964116,H MOFFETT FIELD,,0,5146,99769,0,0
51H,1,2964117,H MOFFETT FIELD,,0,5141,99764,0,0
51H,1,2964118,H MOFFETT FIELD,,0,5146,99764,0,0
51H,1,2964119,H MOFFETT FIELD,,0,5141,99764,0,0
51H,1,2964141,H DE ANZA COLLEGE,,1,5144,99775,0,0
51H,1,2964142,H DE ANZA COLLEGE,,1,5145,99775,0,0
51H,1,2964143,H DE ANZA COLLEGE,,1,5144,99777,0,0
51H,1,2964144,H DE ANZA COLLEGE,,1,5141,99776,0,0
51H,1,2964145,H DE ANZA COLLEGE,,1,5146,99776,0,0
51H,1,2964146,H DE ANZA COLLEGE,,1,5141,99776,0,0
51H,1,2964147,H DE ANZA COLLEGE,,1,5146,99777,0,0
52,1,2964150,MOUNTAIN VIEW TRANSIT CTR,,0,5241,99779,0,0
52,1,2964152,MOUNTAIN VIEW TRANSIT CTR,,0,5241,99779,0,0
52,1,2964154,MOUNTAIN VIEW TRANSIT CTR,,0,5241,99779,0,0
52,1,2964156,MOUNTAIN VIEW TRANSIT CTR,,0,5241,99779,0,0
52,1,2964158,MOUNTAIN VIEW TRANSIT CTR,,0,5241,99779,0,0
52,1,2964160,MOUNTAIN VIEW TRANSIT CTR,,0,5241,99779,0,0
52,1,2964162,MOUNTAIN VIEW TRANSIT CTR,,0,5241,99779,0,0
52,1,2964164,MOUNTAIN VIEW TRANSIT CTR,,0,5241,99779,0,0
52,1,2964165,MOUNTAIN VIEW TRANSIT CTR,,0,5241,99779,0,0
52,1,2964172,FOOTHILL COLLEGE,,1,5241,99781,0,0
52,1,2964174,FOOTHILL COLLEGE,,1,5241,99781,0,0
52,1,2964176,FOOTHILL COLLEGE,,1,5241,99781,0,0
52,1,2964178,FOOTHILL COLLEGE,,1,5241,99781,0,0
52,1,2964188,FOOTHILL COLLEGE,,1,5241,99781,0,0
52,1,2964180,FOOTHILL COLLEGE,,1,5241,99781,0,0
52,1,2964182,FOOTHILL COLLEGE,,1,5241,99781,0,0
52,1,2964184,FOOTHILL COLLEGE,,1,5241,99781,0,0
52,1,2964185,FOOTHILL COLLEGE,,1,5241,99781,0,0
53,1,2970854,SANTA CLARA TRANSIT CTR,,0,5371,99799,0,0
53,1,2970853,SANTA CLARA TRANSIT CENTER,,0,5341,99801,0,0
53,1,2970855,SANTA CLARA TRANSIT CTR,,0,5342,99799,0,0
53,6201,2970894,HOMESTEAD HIGH SCHOOL,,0,2304,99802,0,0
53,1,2970856,SANTA CLARA TRANSIT CTR,,0,5344,99799,0,0
53,1,2970857,SANTA CLARA TRANSIT CTR,,0,5341,99799,0,0
53,1,2970858,SANTA CLARA TRANSIT CTR,,0,5371,99799,0,0
53,1,2970859,SANTA CLARA TRANSIT CTR,,0,5342,99799,0,0
53,1,2970860,SANTA CLARA TRANSIT CTR,,0,5341,99799,0,0
53,1,2970861,SANTA CLARA TRANSIT CTR,,0,5342,99799,0,0
53,1,2970862,SANTA CLARA TRANSIT CTR,,0,5341,99799,0,0
53,1,2970863,SANTA CLARA TRANSIT CTR,,0,5342,99799,0,0
53,1,2970865,SANTA CLARA TRANSIT CTR,,0,5341,99799,0,0
53,1,2970866,SANTA CLARA TRANSIT CTR,,0,5343,99799,0,0
53,1,2970867,SANTA CLARA TRANSIT CTR,,0,5342,99799,0,0
53,1,2970868,SANTA CLARA TRANSIT CTR,,0,5372,99799,0,0
53,1,2970869,SANTA CLARA TRANSIT CTR,,0,5341,99799,0,0
53,1,2970870,SANTA CLARA TRANSIT CTR,,0,5343,99799,0,0
53,1,2970871,SANTA CLARA TRANSIT CTR,,0,5342,99799,0,0
53,1,2970872,SANTA CLARA TRANSIT CTR,,0,5372,99799,0,0
53,1,2970873,SANTA CLARA TRANSIT CTR,,0,5341,99799,0,0
53,1,2970874,SUNNYVALE TRANSIT CTR,,1,5344,99803,0,0
53,1,2970875,SUNNYVALE TRANSIT CTR,,1,5341,99803,0,0
53,1,2970876,SUNNYVALE TRANSIT CTR,,1,5371,99803,0,0
53,1,2970877,SUNNYVALE TRANSIT CTR,,1,5342,99803,0,0
53,1,2970878,SUNNYVALE TRANSIT CTR,,1,5344,99803,0,0
53,1,2970879,SUNNYVALE TRANSIT CTR,,1,5341,99803,0,0
53,1,2970881,SUNNYVALE TRANSIT CTR,,1,5342,99803,0,0
53,1,2970882,SUNNYVALE TRANSIT CTR,,1,5341,99803,0,0
53,1,2970883,SUNNYVALE TRANSIT CTR,,1,5342,99803,0,0
53,1,2970884,SUNNYVALE TRANSIT CTR,,1,5341,99803,0,0
53,1,2970885,SUNNYVALE TRANSIT CTR,,1,5342,99803,0,0
53,1,2970886,SUNNYVALE TRANSIT CTR,,1,5372,99803,0,0
53,1,2970887,SUNNYVALE TRANSIT CTR,,1,5341,99803,0,0
53,1,2970888,SUNNYVALE TRANSIT CTR,,1,5343,99803,0,0
53,1,2970889,SUNNYVALE TRANSIT CTR,,1,5342,99803,0,0
53,1,2970890,SUNNYVALE TRANSIT CTR,,1,5372,99803,0,0
53,1,2970891,SUNNYVALE TRANSIT CTR,,1,5341,99803,0,0
53,1,2970892,SUNNYVALE TRANSIT CTR,,1,5343,99803,0,0
53,1,2970893,SUNNYVALE TRANSIT CTR,,1,5342,99803,0,0
55,1,2968435,OLD IRONSIDES STATION,,0,5771,99812,0,0
55,1,2969479,OLD IRONSIDES STATION,,0,5572,99809,0,0
55,1,2968436,OLD IRONSIDES STATION,,0,5541,99809,0,0
55,1,2968437,OLD IRONSIDES STATION,,0,5571,99809,0,0
55,1,2968438,OLD IRONSIDES STATION,,0,5573,99809,0,0
55,2,2967292,OLD IRONSIDES STATION,,0,5572,99812,0,0
55,1,2968439,OLD IRONSIDES STATION,,0,5574,99809,0,0
55,2,2964592,OLD IRONSIDES STATION,,0,5571,99809,0,0
55,1,2968440,OLD IRONSIDES STATION,,0,5572,99809,0,0
55,2,2964593,OLD IRONSIDES STATION,,0,5541,99809,0,0
55,3,2966045,OLD IRONSIDES STATION,,0,5541,99809,0,0
55,1,2968441,OLD IRONSIDES STATION,,0,5571,99809,0,0
55,2,2964594,OLD IRONSIDES STATION,,0,5572,99809,0,0
55,1,2968442,OLD IRONSIDES STATION,,0,5573,99809,0,0
55,2,2964595,OLD IRONSIDES STATION,,0,5542,99809,0,0
55,3,2966046,OLD IRONSIDES STATION,,0,5542,99809,0,0
55,1,2968443,OLD IRONSIDES STATION,,0,5574,99809,0,0
55,2,2964596,OLD IRONSIDES STATION,,0,5571,99809,0,0
55,1,2968444,OLD IRONSIDES STATION,,0,5572,99809,0,0
55,2,2964597,OLD IRONSIDES STATION,,0,5541,99809,0,0
55,3,2966048,OLD IRONSIDES STATION,,0,5541,99809,0,0
55,1,2968445,OLD IRONSIDES STATION,,0,5571,99809,0,0
55,2,2964598,OLD IRONSIDES STATION,,0,5572,99809,0,0
55,1,2968446,OLD IRONSIDES STATION,,0,5573,99809,0,0
55,2,2964599,OLD IRONSIDES STATION,,0,5542,99809,0,0
55,3,2966050,OLD IRONSIDES STATION,,0,5542,99809,0,0
55,1,2968447,OLD IRONSIDES STATION,,0,5574,99809,0,0
55,2,2964600,OLD IRONSIDES STATION,,0,5571,99809,0,0
55,1,2968448,OLD IRONSIDES STATION,,0,5572,99808,0,0
55,2,2964601,OLD IRONSIDES STATION,,0,5541,99809,0,0
55,3,2966052,OLD IRONSIDES STATION,,0,5541,99809,0,0
55,1,2968449,OLD IRONSIDES STATION,,0,5571,99808,0,0
55,2,2964602,OLD IRONSIDES STATION,,0,5572,99809,0,0
55,1,2968450,OLD IRONSIDES STATION,,0,5573,99808,0,0
55,2,2964603,OLD IRONSIDES STATION,,0,5542,99809,0,0
55,3,2966054,OLD IRONSIDES STATION,,0,5542,99809,0,0
55,1,2968451,OLD IRONSIDES STATION,,0,5574,99808,0,0
55,2,2964604,OLD IRONSIDES STATION,,0,5571,99809,0,0
55,1,2968452,OLD IRONSIDES STATION,,0,5572,99808,0,0
55,2,2964605,OLD IRONSIDES STATION,,0,5541,99809,0,0
55,3,2966056,OLD IRONSIDES STATION,,0,5541,99809,0,0
55,1,2968453,OLD IRONSIDES STATION,,0,5542,99808,0,0
55,2,2964606,OLD IRONSIDES STATION,,0,5572,99809,0,0
55,1,2968454,OLD IRONSIDES STATION,,0,5571,99808,0,0
55,2,2964607,OLD IRONSIDES STATION,,0,5542,99809,0,0
55,3,2966058,OLD IRONSIDES STATION,,0,5542,99809,0,0
55,1,2968461,OLD IRONSIDES STATION,,0,5573,99809,0,0
55,2,2964608,OLD IRONSIDES STATION,,0,5571,99809,0,0
55,1,2968462,OLD IRONSIDES STATION,,0,5574,99809,0,0
55,2,2964609,OLD IRONSIDES STATION,,0,5541,99809,0,0
55,3,2966060,OLD IRONSIDES STATION,,0,5541,99809,0,0
55,1,2968460,OLD IRONSIDES STATION,,0,5572,99809,0,0
55,2,2964610,OLD IRONSIDES STATION,,0,5572,99809,0,0
55,1,2968455,OLD IRONSIDES STATION,,0,5542,99809,0,0
55,2,2967290,OLD IRONSIDES STATION,,0,5542,99809,0,0
55,1,2968456,OLD IRONSIDES STATION,,0,5571,99809,0,0
55,2,2964612,OLD IRONSIDES STATION,,0,5541,99809,0,0
55,1,2968457,OLD IRONSIDES STATION,,0,5574,99809,0,0
55,1,2968458,OLD IRONSIDES STATION,,0,5571,99809,0,0
55,1,2968459,OLD IRONSIDES STATION,,0,5574,99809,0,0
55,1,2968475,OLD IRONSIDES STATION,,0,5571,99809,0,0
55,1,2968478,DE ANZA COLLEGE,,1,5571,99813,0,0
55,1,2968479,DE ANZA COLLEGE,,1,5573,99813,0,0
55,1,2968480,DE ANZA COLLEGE,,1,5574,99813,0,0
55,1,2968481,DE ANZA COLLEGE,,1,5572,99813,0,0
55,2,2964638,DE ANZA COLLEGE,,1,5571,99813,0,0
55,1,2968482,DE ANZA COLLEGE,,1,5541,99813,0,0
55,1,2968483,DE ANZA COLLEGE,,1,5571,99813,0,0
55,2,2964617,DE ANZA COLLEGE,,1,5572,99813,0,0
55,1,2968484,DE ANZA COLLEGE,,1,5573,99813,0,0
55,2,2964618,DE ANZA COLLEGE,,1,5542,99813,0,0
55,3,2966066,DE ANZA COLLEGE,,1,5542,99813,0,0
55,1,2968485,DE ANZA COLLEGE,,1,5574,99813,0,0
55,2,2964619,DE ANZA COLLEGE,,1,5571,99813,0,0
55,1,2968486,DE ANZA COLLEGE,,1,5572,99813,0,0
55,2,2964620,DE ANZA COLLEGE,,1,5541,99813,0,0
55,3,2966068,DE ANZA COLLEGE,,1,5541,99813,0,0
55,1,2968487,DE ANZA COLLEGE,,1,5571,99813,0,0
55,2,2964621,DE ANZA COLLEGE,,1,5572,99813,0,0
55,1,2968488,DE ANZA COLLEGE,,1,5573,99813,0,0
55,2,2964622,DE ANZA COLLEGE,,1,5542,99813,0,0
55,3,2966070,DE ANZA COLLEGE,,1,5542,99813,0,0
55,1,2968489,DE ANZA COLLEGE,,1,5574,99813,0,0
55,2,2964623,DE ANZA COLLEGE,,1,5571,99813,0,0
55,1,2968490,DE ANZA COLLEGE,,1,5572,99813,0,0
55,2,2964624,DE ANZA COLLEGE,,1,5541,99813,0,0
55,3,2966072,DE ANZA COLLEGE,,1,5541,99813,0,0
55,1,2968491,DE ANZA COLLEGE,,1,5571,99813,0,0
55,2,2964625,DE ANZA COLLEGE,,1,5572,99813,0,0
55,1,2968492,DE ANZA COLLEGE,,1,5573,99813,0,0
55,2,2964626,DE ANZA COLLEGE,,1,5542,99813,0,0
55,3,2966074,DE ANZA COLLEGE,,1,5542,99813,0,0
55,1,2968493,DE ANZA COLLEGE,,1,5574,99813,0,0
55,2,2964627,DE ANZA COLLEGE,,1,5571,99813,0,0
55,1,2968494,DE ANZA COLLEGE,,1,5572,99813,0,0
55,2,2964628,DE ANZA COLLEGE,,1,5541,99813,0,0
55,3,2966076,DE ANZA COLLEGE,,1,5541,99813,0,0
55,1,2968495,DE ANZA COLLEGE,,1,5571,99813,0,0
55,2,2964629,DE ANZA COLLEGE,,1,5572,99813,0,0
55,1,2968496,DE ANZA COLLEGE,,1,5573,99813,0,0
55,2,2964630,DE ANZA COLLEGE,,1,5542,99813,0,0
55,3,2966078,DE ANZA COLLEGE,,1,5542,99813,0,0
55,1,2968497,DE ANZA COLLEGE,,1,5574,99813,0,0
55,2,2964631,DE ANZA COLLEGE,,1,5571,99813,0,0
55,1,2968498,DE ANZA COLLEGE,,1,5572,99813,0,0
55,2,2964632,DE ANZA COLLEGE,,1,5541,99813,0,0
55,3,2966080,DE ANZA COLLEGE,,1,5541,99813,0,0
55,1,2968499,DE ANZA COLLEGE,,1,5542,99813,0,0
55,2,2964633,DE ANZA COLLEGE,,1,5572,99813,0,0
55,1,2968500,DE ANZA COLLEGE,,1,5571,99813,0,0
55,2,2964634,DE ANZA COLLEGE,,1,5542,99813,0,0
55,3,2966082,DE ANZA COLLEGE,,1,5542,99813,0,0
55,1,2968501,DE ANZA COLLEGE,,1,5573,99813,0,0
55,2,2964635,DE ANZA COLLEGE,,1,5571,99813,0,0
55,2,2964637,DE ANZA COLLEGE,,1,5541,99813,0,0
55,1,2968502,DE ANZA COLLEGE,,1,5574,99813,0,0
55,2,2967291,DE ANZA COLLEGE,,1,5542,99813,0,0
55,1,2968503,DE ANZA COLLEGE,,1,5571,99813,0,0
55,1,2968504,DE ANZA COLLEGE,,1,5574,99813,0,0
55,1,2968505,DE ANZA COLLEGE,,1,5571,99813,0,0
56,1,2963111,LOCKHEED MARTIN,,0,5674,99819,0,0
56,1,2963108,LOCKHEED MARTIN,,0,5673,99817,0,0
56,1,2963109,LOCKHEED MARTIN,,0,5675,99817,0,0
56,1,2963106,LOCKHEED MARTIN,,0,5672,99817,0,0
56,1,2963082,LOCKHEED MARTIN,,0,5671,99817,0,0
56,2,2963156,FAIR OAKS & TASMAN,,0,5672,99818,0,0
56,1,2963083,LOCKHEED MARTIN,,0,5674,99817,0,0
56,2,2963157,FAIR OAKS & TASMAN,,0,5601,99818,0,0
56,3,2969754,FAIR OAKS & TASMAN,,0,5601,99818,0,0
56,1,2963084,LOCKHEED MARTIN,,0,5673,99817,0,0
56,2,2963158,FAIR OAKS & TASMAN,,0,5671,99818,0,0
56,3,2969755,FAIR OAKS & TASMAN,,0,5602,99818,0,0
56,2,2963159,FAIR OAKS & TASMAN,,0,5673,99818,0,0
56,3,2969756,FAIR OAKS & TASMAN,,0,5671,99818,0,0
56,1,2963085,LOCKHEED MARTIN,,0,5675,99817,0,0
56,2,2963160,FAIR OAKS & TASMAN,,0,5674,99818,0,0
56,3,2969757,FAIR OAKS & TASMAN,,0,5672,99818,0,0
56,1,2963086,LOCKHEED MARTIN,,0,5672,99817,0,0
56,2,2963161,FAIR OAKS & TASMAN,,0,5672,99818,0,0
56,3,2969758,FAIR OAKS & TASMAN,,0,5673,99818,0,0
56,1,2963087,LOCKHEED MARTIN,,0,5671,99817,0,0
56,2,2963162,FAIR OAKS & TASMAN,,0,5601,99818,0,0
56,3,2969759,FAIR OAKS & TASMAN,,0,5601,99818,0,0
56,1,2963088,LOCKHEED MARTIN,,0,5674,99817,0,0
56,2,2963163,FAIR OAKS & TASMAN,,0,5671,99818,0,0
56,3,2969760,FAIR OAKS & TASMAN,,0,5602,99818,0,0
56,1,2963089,LOCKHEED MARTIN,,0,5673,99817,0,0
56,2,2963164,FAIR OAKS & TASMAN,,0,5673,99818,0,0
56,3,2969761,FAIR OAKS & TASMAN,,0,5671,99818,0,0
56,1,2963090,LOCKHEED MARTIN,,0,5675,99817,0,0
56,2,2963165,FAIR OAKS & TASMAN,,0,5674,99818,0,0
56,3,2969762,FAIR OAKS & TASMAN,,0,5672,99818,0,0
56,1,2963091,LOCKHEED MARTIN,,0,5672,99817,0,0
56,2,2963166,FAIR OAKS & TASMAN,,0,5672,99818,0,0
56,3,2969763,FAIR OAKS & TASMAN,,0,5673,99818,0,0
56,1,2963092,LOCKHEED MARTIN,,0,5671,99817,0,0
56,2,2963167,FAIR OAKS & TASMAN,,0,5601,99818,0,0
56,3,2969764,FAIR OAKS & TASMAN,,0,5601,99818,0,0
56,1,2963093,LOCKHEED MARTIN,,0,5674,99817,0,0
56,2,2963168,FAIR OAKS & TASMAN,,0,5671,99818,0,0
56,3,2969765,FAIR OAKS & TASMAN,,0,5602,99818,0,0
56,1,2963094,LOCKHEED MARTIN,,0,5673,99817,0,0
56,2,2963169,FAIR OAKS & TASMAN,,0,5673,99818,0,0
56,3,2969766,FAIR OAKS & TASMAN,,0,5671,99818,0,0
56,1,2963095,LOCKHEED MARTIN,,0,5675,99817,0,0
56,2,2963170,FAIR OAKS & TASMAN,,0,5674,99818,0,0
